insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (1, 'Morissa', 'Cleve', 'mcleve0@sourceforge.net', 1, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (315, 'Emlynne', 'Well', 'ewell8q@baidu.com', 7, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (316, 'Flossi', 'Tybalt', 'ftybalt8r@ft.com', 5, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (317, 'Tawnya', 'Frays', 'tfrays8s@ask.com', 4, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (318, 'Dennet', 'Eliaz', 'deliaz8t@xrea.com', 2, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (319, 'Edie', 'Tawse', 'etawse8u@yellowpages.com', 5, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (320, 'Peggi', 'Proske', 'pproske8v@symantec.com', 4, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (321, 'Derril', 'Ogden', 'dogden8w@macromedia.com', 5, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (322, 'Aldus', 'Twamley', 'atwamley8x@wunderground.com', 4, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (323, 'Michale', 'de Castelain', 'mdecastelain8y@wikimedia.org', 7, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (324, 'Bethanne', 'Van Halle', 'bvanhalle8z@nationalgeographic.com', 5, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (325, 'Rachelle', 'Agdahl', 'ragdahl90@adobe.com', 1, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (326, 'Mariele', 'Jagiela', 'mjagiela91@shop-pro.jp', 2, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (327, 'Pattie', 'Gipp', 'pgipp92@miitbeian.gov.cn', 4, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (328, 'Angelika', 'Coveney', 'acoveney93@imgur.com', 6, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (329, 'Talbot', 'Durtnal', 'tdurtnal94@dell.com', 2, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (330, 'Helga', 'Pleass', 'hpleass95@soup.io', 5, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (331, 'Tracy', 'Matteotti', 'tmatteotti96@1und1.de', 1, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (332, 'Sela', 'Gillicuddy', 'sgillicuddy97@is.gd', 6, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (333, 'Jonathon', 'Rousel', 'jrousel98@themeforest.net', 7, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (334, 'Lief', 'Kippins', 'lkippins99@opensource.org', 4, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (335, 'Heidi', 'Hugnet', 'hhugnet9a@accuweather.com', 3, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (336, 'Dorene', 'Jarmain', 'djarmain9b@ustream.tv', 5, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (337, 'Pietra', 'Brasier', 'pbrasier9c@sfgate.com', 6, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (338, 'Ash', 'Ryman', 'aryman9d@google.ru', 7, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (339, 'Brandi', 'Pankettman', 'bpankettman9e@gravatar.com', 3, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (340, 'Carmella', 'Hush', 'chush9f@phpbb.com', 3, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (341, 'Edik', 'Goodyer', 'egoodyer9g@psu.edu', 7, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (342, 'Loren', 'Muckle', 'lmuckle9h@lycos.com', 5, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (343, 'Costa', 'Samudio', 'csamudio9i@marriott.com', 5, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (344, 'Doralia', 'Springham', 'dspringham9j@moonfruit.com', 1, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (345, 'Darwin', 'Breinlein', 'dbreinlein9k@artisteer.com', 5, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (346, 'Maurie', 'Ambrose', 'mambrose9l@webmd.com', 3, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (347, 'Ernesto', 'Laird-Craig', 'elairdcraig9m@posterous.com', 1, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (348, 'Rycca', 'Ciubutaro', 'rciubutaro9n@virginia.edu', 5, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (349, 'Marti', 'Canwell', 'mcanwell9o@gmpg.org', 3, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (350, 'Germain', 'Spillman', 'gspillman9p@howstuffworks.com', 5, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (351, 'Eamon', 'Dell Casa', 'edellcasa9q@php.net', 6, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (352, 'Kip', 'Culver', 'kculver9r@woothemes.com', 7, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (353, 'Hadleigh', 'Oxton', 'hoxton9s@gnu.org', 1, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (354, 'Linet', 'Knevet', 'lknevet9t@bandcamp.com', 3, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (355, 'Petronella', 'Shoebottom', 'pshoebottom9u@harvard.edu', 4, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (356, 'Lothaire', 'Barti', 'lbarti9v@ftc.gov', 7, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (357, 'Lanie', 'Vedyasov', 'lvedyasov9w@smugmug.com', 7, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (358, 'Saidee', 'Seniour', 'sseniour9x@marketwatch.com', 5, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (359, 'Reese', 'Sabathe', 'rsabathe9y@discuz.net', 1, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (360, 'Dorthea', 'Craigmyle', 'dcraigmyle9z@imdb.com', 7, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (361, 'Kathi', 'Stoves', 'kstovesa0@t.co', 1, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (362, 'Gabriella', 'MacCoveney', 'gmaccoveneya1@answers.com', 7, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (363, 'Bat', 'Halson', 'bhalsona2@mac.com', 2, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (364, 'Lesly', 'Cogman', 'lcogmana3@unc.edu', 5, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (365, 'Lock', 'Durrington', 'ldurringtona4@microsoft.com', 5, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (366, 'Noelyn', 'Skoggings', 'nskoggingsa5@oaic.gov.au', 7, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (367, 'Vanni', 'Pardy', 'vpardya6@psu.edu', 6, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (368, 'Jodi', 'felip', 'jfelipa7@skyrock.com', 3, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (369, 'Lian', 'Obin', 'lobina8@technorati.com', 1, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (370, 'Brietta', 'Yule', 'byulea9@paypal.com', 3, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (371, 'Margalo', 'Balcon', 'mbalconaa@foxnews.com', 1, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (372, 'Eldin', 'Axcell', 'eaxcellab@domainmarket.com', 2, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (373, 'Darda', 'Stirland', 'dstirlandac@youtube.com', 4, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (374, 'Sharlene', 'Furlow', 'sfurlowad@i2i.jp', 6, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (375, 'Malorie', 'Raynor', 'mraynorae@so-net.ne.jp', 2, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (376, 'Cecile', 'Skydall', 'cskydallaf@mysql.com', 5, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (377, 'Josee', 'Setford', 'jsetfordag@theguardian.com', 4, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (378, 'Janeta', 'Lammas', 'jlammasah@bandcamp.com', 6, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (379, 'Jazmin', 'Ladewig', 'jladewigai@unesco.org', 6, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (380, 'Gaynor', 'Waterhous', 'gwaterhousaj@wp.com', 4, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (381, 'Glenna', 'Hanning', 'ghanningak@biglobe.ne.jp', 7, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (382, 'Gage', 'MacGoun', 'gmacgounal@whitehouse.gov', 6, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (383, 'Tremayne', 'Fittis', 'tfittisam@exblog.jp', 3, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (384, 'Riccardo', 'Kitlee', 'rkitleean@bbc.co.uk', 5, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (385, 'Itch', 'Jorat', 'ijoratao@ustream.tv', 5, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (386, 'Nevil', 'Ferriby', 'nferribyap@slideshare.net', 2, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (387, 'Max', 'Krier', 'mkrieraq@jigsy.com', 7, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (388, 'Sargent', 'Maplestone', 'smaplestonear@pagesperso-orange.fr', 7, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (389, 'Karee', 'Jannex', 'kjannexas@qq.com', 3, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (390, 'Frasquito', 'Hek', 'fhekat@nydailynews.com', 3, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (391, 'Ulrica', 'Dorre', 'udorreau@newsvine.com', 5, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (392, 'Rubia', 'Silverton', 'rsilvertonav@ucoz.com', 1, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (393, 'Lauraine', 'Lanmeid', 'llanmeidaw@stumbleupon.com', 4, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (394, 'Freida', 'Bulfield', 'fbulfieldax@lulu.com', 4, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (395, 'Brandais', 'Neligan', 'bneliganay@forbes.com', 5, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (396, 'Madonna', 'Fraser', 'mfraseraz@cargocollective.com', 6, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (397, 'Tiphanie', 'Somerbell', 'tsomerbellb0@weebly.com', 4, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (398, 'Monique', 'Dallimore', 'mdallimoreb1@vkontakte.ru', 5, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (399, 'Zarah', 'Jepps', 'zjeppsb2@scientificamerican.com', 2, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (400, 'Allard', 'Espadas', 'aespadasb3@php.net', 1, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (401, 'Cleavland', 'Lamacraft', 'clamacraftb4@skype.com', 5, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (402, 'Carola', 'Maddick', 'cmaddickb5@usnews.com', 7, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (403, 'Emera', 'Schapero', 'eschaperob6@paypal.com', 6, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (404, 'Dallas', 'Tousy', 'dtousyb7@desdev.cn', 6, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (405, 'Dianne', 'Ambrosi', 'dambrosib8@usgs.gov', 3, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (406, 'Hilda', 'Mc Faul', 'hmcfaulb9@cnbc.com', 6, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (407, 'Sascha', 'Artiss', 'sartissba@i2i.jp', 3, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (408, 'Caralie', 'Olle', 'collebb@domainmarket.com', 6, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (409, 'Obadias', 'Barnhart', 'obarnhartbc@unblog.fr', 2, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (410, 'Timmie', 'Maffia', 'tmaffiabd@smugmug.com', 1, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (411, 'Brandise', 'Hindes', 'bhindesbe@tinyurl.com', 5, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (412, 'Nolan', 'Tournie', 'ntourniebf@imageshack.us', 2, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (413, 'Dalis', 'Crat', 'dcratbg@fc2.com', 4, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (414, 'Gina', 'Whittaker', 'gwhittakerbh@reuters.com', 5, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (415, 'Dulce', 'Ife', 'difebi@oakley.com', 1, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (416, 'Esmaria', 'Stanway', 'estanwaybj@vk.com', 5, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (417, 'Malena', 'Ferrino', 'mferrinobk@gizmodo.com', 3, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (418, 'Katy', 'Broy', 'kbroybl@apache.org', 3, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (419, 'Traver', 'Spellar', 'tspellarbm@nbcnews.com', 1, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (420, 'Kettie', 'Jeness', 'kjenessbn@dedecms.com', 5, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (421, 'Darleen', 'Tomaskunas', 'dtomaskunasbo@google.pl', 1, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (422, 'Ari', 'Tennewell', 'atennewellbp@uol.com.br', 6, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (423, 'Susette', 'Houselee', 'shouseleebq@who.int', 4, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (424, 'Sal', 'Townes', 'stownesbr@dagondesign.com', 2, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (425, 'West', 'Marvin', 'wmarvinbs@bloglines.com', 4, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (426, 'Kristoforo', 'D''eye', 'kdeyebt@dot.gov', 5, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (427, 'Tam', 'Knappen', 'tknappenbu@state.tx.us', 5, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (428, 'Chickie', 'Hubball', 'chubballbv@nba.com', 1, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (429, 'Hanan', 'Lewsley', 'hlewsleybw@harvard.edu', 2, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (430, 'Hersch', 'Slader', 'hsladerbx@tumblr.com', 4, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (431, 'Amye', 'Troyes', 'atroyesby@slideshare.net', 1, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (432, 'Clementia', 'McCaskell', 'cmccaskellbz@godaddy.com', 3, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (433, 'Stanfield', 'Hindmore', 'shindmorec0@google.com.au', 2, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (434, 'Georges', 'Isley', 'gisleyc1@friendfeed.com', 2, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (435, 'Effie', 'Beardow', 'ebeardowc2@amazon.de', 4, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (436, 'Gavin', 'Gauch', 'ggauchc3@networkadvertising.org', 1, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (437, 'Sophia', 'Deverick', 'sdeverickc4@technorati.com', 5, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (438, 'Ingunna', 'Scadden', 'iscaddenc5@bravesites.com', 4, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (439, 'Merill', 'O''Duane', 'moduanec6@symantec.com', 3, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (440, 'Spense', 'Lacasa', 'slacasac7@cisco.com', 2, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (441, 'Myles', 'Lassells', 'mlassellsc8@chron.com', 3, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (442, 'Eleni', 'Paike', 'epaikec9@chronoengine.com', 2, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (443, 'Madeleine', 'Phil', 'mphilca@europa.eu', 3, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (444, 'Charmain', 'Euesden', 'ceuesdencb@trellian.com', 7, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (445, 'Nanine', 'Males', 'nmalescc@trellian.com', 5, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (446, 'Bari', 'Roseman', 'brosemancd@ebay.co.uk', 6, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (447, 'Thatch', 'Demaine', 'tdemainece@auda.org.au', 4, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (448, 'Eduardo', 'Lowden', 'elowdencf@usnews.com', 7, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (449, 'Hanni', 'Tarbatt', 'htarbattcg@a8.net', 3, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (450, 'Ignacio', 'Samwayes', 'isamwayesch@e-recht24.de', 7, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (451, 'Jinny', 'Pockey', 'jpockeyci@g.co', 7, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (452, 'Sophey', 'Ciccarelli', 'sciccarellicj@parallels.com', 2, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (453, 'Karole', 'Garrettson', 'kgarrettsonck@sina.com.cn', 7, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (454, 'Nickolaus', 'Jarrad', 'njarradcl@abc.net.au', 6, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (455, 'Sauveur', 'Denham', 'sdenhamcm@twitter.com', 1, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (456, 'Halie', 'Goskar', 'hgoskarcn@npr.org', 5, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (457, 'Zachery', 'Tuffley', 'ztuffleyco@parallels.com', 2, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (458, 'Rhona', 'Ianetti', 'rianetticp@qq.com', 1, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (459, 'Tris', 'Robson', 'trobsoncq@hud.gov', 7, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (460, 'Alie', 'Petlyura', 'apetlyuracr@nature.com', 5, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (461, 'Clary', 'Cordey', 'ccordeycs@fda.gov', 6, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (462, 'Martainn', 'Roome', 'mroomect@unesco.org', 3, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (463, 'Ally', 'de Cullip', 'adecullipcu@sciencedirect.com', 1, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (464, 'Faunie', 'Dubique', 'fdubiquecv@livejournal.com', 2, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (465, 'Reamonn', 'Seton', 'rsetoncw@nydailynews.com', 2, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (466, 'Courtnay', 'Kachel', 'ckachelcx@123-reg.co.uk', 6, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (467, 'Ludovico', 'Baggally', 'lbaggallycy@google.fr', 5, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (468, 'Alvy', 'McCullough', 'amcculloughcz@answers.com', 5, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (469, 'Isidoro', 'Josifovitz', 'ijosifovitzd0@cdc.gov', 2, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (470, 'Shane', 'Hawtry', 'shawtryd1@samsung.com', 6, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (471, 'Louella', 'Caldayrou', 'lcaldayroud2@123-reg.co.uk', 7, 6);
